Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000198382,UVRAG,64,1.97578,10,-1.5073,24,-0.1293,20,-0.4924,12,-1.2079
ENSG00000137492,THAP12,45,0.33057,24,-0.7241,58,0.72277,39,0.10781,30,-0.4086
ENSG00000179240,GVQW3,15,-0.0842,15,-0.1623,34,1.22013,19,0.36634,5,-1.8443
ENSG00000255135,AP002360.1,12,-0.7842,13,-0.7108,16,-0.3399,25,0.49044,28,0.66750
ENSG00000078124,ACER3,140,1.54733,82,0.39230,72,0.13246,29,-1.4867,29,-1.3460
ENSG00000149260,CAPN5,1,-3.4581,21,0.64438,11,-0.5094,22,0.79151,15,-0.0136
ENSG00000149269,PAK1,52,-2.4541,141,-0.9047,299,0.36111,408,1.28415,243,0.02669
ENSG00000074201,CLNS1A,44,-0.5695,83,0.55022,52,-0.2716,60,-0.0514,65,0.09723
ENSG00000048649,RSF1,593,1.63811,94,-1.7424,380,0.55185,152,-1.0794,249,-0.1471
ENSG00000087884,AAMDC,30,0.72268,40,1.33579,9,-1.2862,9,-1.4418,14,-0.6044
ENSG00000151366,NDUFC2,137,-1.1665,231,-0.3083,163,-0.8139,420,0.98016,294,0.12510
ENSG00000159063,ALG8,18,0.37660,9,-0.7591,15,0.08251,16,0.20483,14,-0.0885
ENSG00000118369,USP35,9,-0.8185,14,-0.0191,24,0.82809,20,0.72933,7,-1.2052
ENSG00000033327,GAB2,110,1.60568,87,1.05356,18,-1.5625,24,-1.3793,12,-2.2915
ENSG00000149256,TENM4,7,-1.4636,21,0.41656,35,1.25059,17,0.08404,12,-0.5573
ENSG00000182103,FAM181B,39,-0.0391,86,1.56109,18,-1.1836,15,-1.7459,44,0.17277
ENSG00000137509,PRCP,14,-1.7005,68,1.08617,26,-0.6005,37,-0.0770,44,0.21292
ENSG00000137502,RAB30,58,0.44199,44,-0.0704,91,1.14438,36,-0.4640,27,-0.8751
ENSG00000165494,PCF11,166,1.99872,36,-1.0201,82,0.35028,31,-1.3879,41,-0.7982
ENSG00000137494,ANKRD42,14,-0.7087,13,-0.7957,35,0.78781,24,0.18806,27,0.43368
ENSG00000137500,CCDC90B,53,-0.0068,54,0.04352,27,-1.0244,61,0.28642,53,0.00748
ENSG00000150672,DLG2,143,0.06644,96,-0.6213,192,0.54151,129,-0.1414,161,0.28679
ENSG00000171204,TMEM126B,32,-0.8782,48,-0.1966,21,-1.4190,68,0.50819,76,0.65595
ENSG00000171202,TMEM126A,16,-1.5284,35,-0.2460,25,-0.7272,58,0.83411,50,0.41609
ENSG00000137504,CREBZF,25,-0.3491,55,1.09513,39,0.38123,23,-0.5471,21,-0.6849
ENSG00000137501,SYTL2,106,0.26948,81,-0.2121,93,0.03085,92,0.01875,85,-0.1273
ENSG00000073921,PICALM,165,0.83753,154,0.69211,53,-1.0795,85,-0.4342,60,-0.9761
ENSG00000074266,EED,18,-0.0791,13,-0.5732,29,0.74625,21,0.22359,16,-0.2454
ENSG00000149196,HIKESHI,35,-0.8375,55,-0.0901,17,-1.8370,77,0.65137,73,0.45016
ENSG00000151376,ME3,7,-2.3898,31,-0.0358,24,-0.4350,56,1.39607,24,-0.4754
ENSG00000168959,GRM5,3,-4.3497,25,-1.4605,142,1.47628,87,0.84761,70,0.28153
ENSG00000110172,CHORDC1,34,-0.2276,30,-0.4442,52,0.48838,51,0.58707,27,-0.5911
ENSG00000165323,FAT3,10,-1.9815,10,-2.0361,70,1.12811,47,0.60196,52,0.73262
ENSG00000180773,SLC36A4,32,-0.1055,27,-0.4020,57,0.87587,36,0.11551,28,-0.3297
ENSG00000166004,CEP295,69,1.25575,19,-1.0653,78,1.25795,26,-0.6335,17,-1.2847
ENSG00000166012,TAF1D,256,0.70980,196,0.19716,153,-0.2206,133,-0.5422,152,-0.2613
ENSG00000168876,ANKRD49,40,1.61425,8,-1.2738,25,0.51269,6,-1.7675,20,0.20838
ENSG00000166025,AMOTL1,10,-1.1625,35,1.06929,27,0.48531,18,-0.2580,16,-0.4245
ENSG00000150316,CWC15,156,0.28893,71,-1.0539,100,-0.4545,142,0.13743,175,0.51471
ENSG00000263465,SRSF8,66,-0.1352,54,-0.4933,95,0.46178,78,0.18682,73,0.02836
ENSG00000149218,ENDOD1,153,1.06110,99,0.18304,89,0.00043,66,-0.5819,50,-0.9653
ENSG00000149212,SESN3,56,-0.9109,74,-0.4532,194,1.19329,92,-0.0888,114,0.32443
ENSG00000166037,CEP57,43,0.26400,35,-0.0923,74,1.16815,26,-0.6920,31,-0.2906
ENSG00000087053,MTMR2,40,0.06814,46,0.31576,44,0.20379,40,0.10066,24,-0.7849
ENSG00000149231,CCDC82,205,1.84780,47,-1.0385,119,0.52448,46,-1.1607,51,-0.8855
ENSG00000110318,CEP126,67,-0.2099,56,-0.5273,215,1.82081,46,-0.9252,79,0.07491
ENSG00000110330,BIRC2,57,0.36150,47,0.01892,42,-0.1918,43,-0.1705,45,-0.0885
ENSG00000152558,TMEM123,80,1.55095,69,1.22659,21,-0.9192,4,-3.4761,21,-0.9367
ENSG00000137692,DCUN1D5,58,0.52888,22,-1.1758,58,0.44054,38,-0.2861,54,0.36999
ENSG00000187240,DYNC2H1,70,1.24844,24,-0.7169,56,0.67915,21,-1.0332,32,-0.2756
ENSG00000152578,GRIA4,51,-0.7696,28,-1.7115,142,0.94058,98,0.42549,105,0.49176
ENSG00000170903,MSANTD4,56,0.96191,16,-1.2598,56,0.80050,23,-0.7225,36,0.08552
ENSG00000149313,AASDHPPT,47,-1.4057,74,-0.6859,152,0.52734,163,0.89414,109,-0.0191
ENSG00000152402,GUCY1A2,25,-1.6007,43,-0.7494,183,1.73884,84,0.47719,50,-0.5002
ENSG00000152404,CWF19L2,263,1.83112,74,-0.7075,133,0.28467,52,-1.3758,75,-0.6734
ENSG00000110675,ELMOD1,11,-3.7323,74,-0.9258,217,0.87727,217,1.27526,119,-0.1241
ENSG00000170290,SLN,3,-3.6699,16,-1.4940,22,-0.9321,87,2.12713,38,-0.0699
ENSG00000166266,CUL5,78,0.44938,28,-1.2923,125,1.21118,47,-0.5012,66,0.13904
ENSG00000075239,ACAT1,45,-0.7507,91,0.49055,50,-0.5286,78,0.23294,71,0.03785
ENSG00000149311,ATM,111,1.87182,40,-0.2333,48,0.07647,22,-1.3284,22,-1.2323
ENSG00000178105,DDX10,76,1.00857,25,-1.0189,76,0.83984,37,-0.3801,32,-0.5960
ENSG00000185742,C11orf87,5,-3.9701,17,-2.3496,105,0.56361,127,1.28581,106,0.67656
ENSG00000137710,RDX,1273,3.24946,198,-1.0249,184,-1.0465,62,-2.9743,151,-1.4487
ENSG00000137714,FDX1,10,-1.6355,35,0.35994,25,-0.2245,35,0.45678,32,0.21923
ENSG00000137727,ARHGAP20,3,-2.4271,14,-0.3943,41,1.45926,26,0.97653,9,-1.1030
ENSG00000170145,SIK2,33,-0.4455,51,0.30543,45,0.09366,54,0.49586,27,-0.7919
ENSG00000086848,ALG9,21,0.13983,18,-0.1750,25,0.36020,22,0.18609,15,-0.5006
ENSG00000137720,C11orf1,12,-1.1044,21,-0.1352,7,-1.7303,33,0.83089,28,0.37976
ENSG00000109846,CRYAB,1479,1.75990,1306,1.44304,85,-3.0575,125,-2.7899,210,-1.8388
ENSG00000170276,HSPB2,12,-0.4800,12,-0.4191,7,-1.1768,20,0.60098,19,0.41262
ENSG00000150764,DIXDC1,194,1.48411,81,-0.2544,93,-0.0140,66,-0.6878,49,-1.0773
ENSG00000150768,DLAT,11,-2.0603,28,-0.6395,58,0.57407,61,0.89499,45,0.17170
ENSG00000150776,NKAPD1,64,0.79292,30,-0.5790,47,0.17754,39,-0.1562,35,-0.3391
ENSG00000150779,TIMM8B,64,-0.6831,75,-0.4064,37,-1.4404,119,0.49020,139,0.71858
ENSG00000204370,SDHD,16,-1.3619,32,-0.1797,16,-1.1984,43,0.35739,60,0.97786
ENSG00000150787,PTS,20,-1.8776,52,-0.3660,25,-1.4336,100,1.05115,84,0.52057
ENSG00000250303,LINC02762,9,-1.5023,19,-0.3649,11,-1.1229,41,1.41256,20,-0.2379
ENSG00000149294,NCAM1,430,-0.1732,495,0.08046,740,0.73594,451,-0.1019,398,-0.3089
ENSG00000109906,ZBTB16,152,1.07166,61,-0.6232,172,1.12194,42,-1.3370,77,-0.2257
ENSG00000076043,REXO2,26,0.18003,16,-0.6340,34,0.57570,30,0.51839,14,-0.9006
ENSG00000182985,CADM1,104,-0.0916,86,-0.4193,165,0.68232,107,-0.0441,113,0.06712
ENSG00000109917,ZPR1,26,-0.6284,30,-0.4037,38,-0.0066,53,0.73112,35,-0.1241
ENSG00000160584,SIK3,158,1.11913,107,0.33435,111,0.35173,51,-1.0518,50,-0.9738
ENSG00000168092,PAFAH1B2,153,-0.1440,121,-0.5587,272,0.81366,199,0.38445,123,-0.5220
ENSG00000149577,SIDT2,22,-0.2827,33,0.46920,26,0.03994,24,-0.0824,23,-0.1704
ENSG00000149591,TAGLN,39,1.16124,44,1.47913,23,0.08439,2,-3.4202,9,-1.3952
ENSG00000160613,PCSK7,99,1.56473,46,-0.0142,71,0.69807,22,-1.3753,19,-1.4861
ENSG00000167257,RNF214,65,1.57095,20,-0.6889,49,0.78311,11,-1.8301,26,-0.2725
ENSG00000186318,BACE1,302,1.52265,155,0.13718,143,-0.0094,88,-0.9232,59,-1.4738
ENSG00000110274,CEP164,52,1.33062,35,0.49605,34,0.36232,14,-1.1330,8,-1.8503
ENSG00000137726,FXYD6,134,-2.4331,674,0.19146,692,0.21201,855,0.76888,600,-0.0217
ENSG00000177098,SCN4B,7,-2.3607,20,-0.8224,47,0.57985,47,0.80957,42,0.47864
ENSG00000149575,SCN2B,17,-2.9868,110,-0.0603,239,1.24884,156,0.69443,90,-0.4180
ENSG00000110344,UBE4A,45,-0.2814,64,0.36139,59,0.17589,65,0.43980,28,-1.0584
ENSG00000167283,ATP5MG,186,-1.5229,378,-0.3689,207,-1.2559,665,0.80241,666,0.67725
ENSG00000118058,KMT2A,480,2.02816,75,-1.5306,339,0.96431,86,-1.4370,95,-1.1593
ENSG00000149582,TMEM25,8,-2.6698,53,0.23310,61,0.43434,63,0.67182,46,-0.0107
ENSG00000118096,IFT46,12,-1.5475,24,-0.3969,32,0.06637,42,0.69574,38,0.39723
ENSG00000095139,ARCN1,39,-0.3030,45,-0.0660,44,-0.1010,55,0.34994,45,-0.0770
ENSG00000019144,PHLDB1,283,1.91392,211,1.18071,47,-1.3887,26,-2.5372,25,-2.4508
ENSG00000110367,DDX6,152,-0.0080,142,-0.1324,256,0.85725,121,-0.4502,159,0.07844
ENSG00000278376,AP004609.3,18,-0.0351,29,0.94376,5,-1.7436,16,-0.1986,16,-0.2358
ENSG00000186166,CCDC84,31,0.26089,40,0.76390,22,-0.2659,26,-0.0451,12,-1.2785
ENSG00000118181,RPS25,1425,0.30852,1695,0.64619,331,-1.9739,902,-0.5646,1387,0.25831
ENSG00000196655,TRAPPC4,17,-1.4624,56,0.53054,17,-1.3515,48,0.26589,57,0.56303
ENSG00000149428,HYOU1,22,-1.6529,41,-0.7013,114,1.03791,83,0.67577,61,0.00849
ENSG00000160695,VPS11,18,-1.0070,36,0.17759,15,-1.1896,47,0.84350,30,-0.1128
ENSG00000188486,H2AFX,27,-0.2043,38,0.38896,13,-1.3308,29,-0.1425,39,0.43880
ENSG00000172375,C2CD2L,8,-2.8119,43,-0.3173,64,0.34236,74,0.79572,64,0.40300
ENSG00000110395,CBL,15,-0.9835,27,-0.0246,39,0.60099,29,0.18322,30,0.16502
ENSG00000076706,MCAM,101,2.21718,42,0.20371,17,-1.1765,12,-1.9800,17,-1.2680
ENSG00000173456,RNF26,11,-0.5917,12,-0.4845,23,0.56463,17,0.12547,20,0.38727
ENSG00000036672,USP2,17,-1.0010,42,0.60368,44,0.61514,32,0.14595,22,-0.5419
ENSG00000154096,THY1,142,-2.9465,803,-0.2155,1457,0.78514,1505,1.21139,601,-0.7091
ENSG00000110400,NECTIN1,53,0.65468,28,-0.4669,32,-0.2238,36,-0.0565,35,-0.1325
ENSG00000184232,OAF,11,-0.8240,28,0.78982,8,-1.2606,4,-2.4309,42,1.74856
ENSG00000181264,TLCD5,29,0.77305,31,0.89026,17,-0.1870,12,-0.8917,10,-1.0542
ENSG00000196914,ARHGEF12,63,-0.7020,81,-0.2832,188,1.15085,77,-0.4197,122,0.45965
ENSG00000149403,GRIK4,2,-3.0243,26,0.74052,27,0.70274,21,0.33486,15,-0.2719
ENSG00000109929,SC5D,102,0.03914,94,-0.1061,127,0.38295,112,0.24320,72,-0.5710
ENSG00000137642,SORL1,160,-0.4845,206,-0.0487,369,0.92706,244,0.30317,141,-0.6989
ENSG00000255248,MIR100HG,99,0.40417,46,-0.9289,124,0.72927,69,-0.2779,87,0.16252
ENSG00000109971,HSPA8,233,-1.9305,727,-0.0790,419,-0.9275,1197,1.06471,832,0.16716
ENSG00000023171,GRAMD1B,7,-3.2095,35,-0.8087,89,0.74582,81,0.82551,74,0.49153
ENSG00000166257,SCN3B,52,-3.2710,354,-0.2757,781,1.06667,615,0.91001,348,-0.3007
ENSG00000154144,TBRG1,97,0.11111,105,0.25985,100,0.15546,90,-0.0302,69,-0.4880
ENSG00000110013,SIAE,36,-0.3736,41,-0.1185,41,-0.1331,52,0.33834,46,0.06808
ENSG00000064199,SPA17,3,-2.8093,17,-0.0786,12,-0.5683,27,0.97577,22,0.39236
ENSG00000154146,NRGN,264,-2.9660,1745,0.04036,2117,0.35037,2684,1.06039,1437,-0.3035
ENSG00000154134,ROBO3,16,-0.2740,43,1.70500,9,-1.0846,6,-2.0486,23,0.30495
ENSG00000165478,HEPACAM,299,0.97950,307,1.04159,132,-0.4913,46,-2.3778,163,-0.1815
ENSG00000165495,PKNOX2,0,-4.5393,14,0.04555,29,1.17539,18,0.58171,14,-0.0650
ENSG00000149557,FEZ1,715,1.18677,574,0.71583,158,-1.4054,230,-1.0151,258,-0.7296
ENSG00000149547,EI24,80,-0.0682,82,-0.0087,133,0.78043,78,-0.1267,69,-0.3257
ENSG00000134910,STT3A,22,0.21552,20,0.07929,9,-1.0628,19,0.03523,20,0.09226
ENSG00000109832,DDX25,8,-2.2505,36,0.05677,33,-0.0808,49,0.78431,39,0.20732
ENSG00000165526,RPUSD4,6,-1.7279,24,0.52553,17,-0.0969,24,0.58375,16,-0.1879
ENSG00000182934,SRPRA,16,-1.2836,43,0.40671,53,0.71744,42,0.42945,23,-0.6487
ENSG00000110074,FOXRED1,18,-0.8394,31,0.10422,25,-0.2542,42,0.80607,22,-0.4797
ENSG00000110080,ST3GAL4,38,1.68153,10,-0.8678,7,-1.2113,12,-0.5925,14,-0.3145
ENSG00000134909,ARHGAP32,29,-1.5149,29,-1.5237,148,1.20698,80,0.20968,110,0.80533
ENSG00000170322,NFRKB,18,-0.2400,10,-1.2225,39,1.01793,19,-0.2331,30,0.62071
ENSG00000084234,APLP2,141,-1.3301,237,-0.4858,427,0.50609,436,0.74555,319,0.03289
ENSG00000196323,ZBTB44,94,0.50785,58,-0.3721,118,0.81937,62,-0.2891,55,-0.4769
ENSG00000134917,ADAMTS8,7,-1.3072,7,-1.3837,17,0.18006,21,0.60917,25,0.87055
ENSG00000120451,SNX19,33,0.09895,30,-0.0872,21,-0.6023,34,0.16610,32,0.04807
ENSG00000182667,NTM,641,1.16708,320,-0.1905,417,0.25559,173,-1.3296,352,-0.0184
ENSG00000183715,OPCML,21,-2.8364,82,-0.7794,225,0.92276,224,1.34123,93,-0.5659
ENSG00000080854,IGSF9B,2,-3.5599,18,-0.0758,40,1.21636,23,0.39942,21,0.18398
ENSG00000166086,JAM3,182,1.94193,107,0.69702,37,-1.0828,32,-1.5278,15,-2.4964
ENSG00000151502,VPS26B,18,-2.4440,75,-0.2115,93,0.15235,128,0.95639,91,0.12784
ENSG00000151500,THYN1,21,-1.7317,64,0.10036,39,-0.6888,78,0.57682,80,0.52222
ENSG00000151498,ACAD8,10,-1.0447,21,0.20792,11,-0.8140,28,0.89797,16,-0.3456
ENSG00000109956,B3GAT1,183,0.02508,163,-0.1753,222,0.33811,141,-0.4809,233,0.47485
ENSG00000120645,IQSEC3,8,-2.4161,25,-0.5809,72,1.17840,39,0.20222,50,0.64372
ENSG00000073614,KDM5A,218,2.38475,31,-1.4809,105,0.51570,20,-2.3432,52,-0.6606
ENSG00000060237,WNK1,1518,2.86386,373,-0.4074,264,-0.9016,132,-2.2139,130,-2.0937
ENSG00000082805,ERC1,84,0.90861,29,-0.9960,111,1.26103,28,-1.1596,52,-0.0185
ENSG00000006831,ADIPOR2,173,2.46869,55,-0.1199,20,-1.6141,22,-1.7168,24,-1.4830
ENSG00000166159,LRTM2,1,-3.7252,9,-1.1944,22,0.32022,34,1.56870,18,0.01275
ENSG00000151067,CACNA1C,10,-1.2902,12,-0.9745,52,1.51573,29,0.65289,16,-0.4945
ENSG00000004478,FKBP4,52,-1.0102,111,0.27096,104,0.13513,115,0.39989,90,-0.1118
ENSG00000171792,RHNO1,5,-1.6333,21,0.63140,11,-0.4250,15,-0.0315,21,0.59720
ENSG00000111218,PRMT8,5,-2.4822,4,-2.8923,35,0.41826,42,0.99207,46,1.01173
ENSG00000118971,CCND2,43,-1.7856,103,-0.3681,189,0.64659,149,0.33153,173,0.57680
ENSG00000078237,TIGAR,12,-0.6469,21,0.30315,25,0.50359,18,-0.0158,17,-0.0658
ENSG00000047621,C12orf4,13,-1.1617,24,-0.1220,46,0.94640,29,0.24391,26,-0.0029
ENSG00000010219,DYRK4,25,0.63857,15,-0.3248,2,-2.9183,14,-0.4520,27,0.78049
ENSG00000139180,NDUFA9,37,-1.1299,82,0.19115,64,-0.2191,95,0.55302,74,0.02026
ENSG00000130035,GALNT8,18,-1.8647,65,0.22029,68,0.26584,87,0.93630,41,-0.5977
ENSG00000111262,KCNA1,10,-2.0074,23,-0.7729,79,1.29208,60,1.16274,20,-1.0123
ENSG00000110799,VWF,34,1.04965,28,0.65245,8,-1.3817,12,-0.9667,15,-0.4343
ENSG00000010278,CD9,201,2.44518,104,0.76393,9,-3.0781,15,-2.6356,16,-2.3115
ENSG00000215039,CD27-AS1,55,0.44225,53,0.35620,24,-0.9048,36,-0.3767,43,-0.0014
ENSG00000139190,VAMP1,18,-0.5726,22,-0.2688,16,-0.7335,43,1.21795,15,-0.8421
ENSG00000111639,MRPL51,107,-0.6220,186,0.35497,70,-1.2057,173,0.25499,179,0.28639
ENSG00000111640,GAPDH,1130,-1.4441,3040,0.22630,1182,-1.2720,3534,0.60458,3373,0.42302
ENSG00000010295,IFFO1,12,-1.0522,22,-0.0756,20,-0.1844,37,1.12733,14,-0.7672
ENSG00000111642,CHD4,493,2.01150,94,-1.2285,256,0.43212,82,-1.5768,143,-0.5526
ENSG00000111653,ING4,24,-0.5605,25,-0.4846,30,-0.1588,38,0.26761,46,0.58420
ENSG00000139200,PIANP,5,-3.5403,47,-0.2861,90,0.79736,73,0.61273,70,0.42330
ENSG00000111652,COPS7A,35,-1.5654,98,0.12293,111,0.31414,116,0.51140,95,0.06689
ENSG00000089693,MLF2,119,-1.4160,271,-0.0431,247,-0.1872,365,0.60200,328,0.30568
ENSG00000159335,PTMS,126,-1.8956,334,-0.3235,640,0.77138,438,0.18273,570,0.66489
ENSG00000250510,GPR162,12,-3.1082,69,-0.4073,111,0.38693,140,1.12147,89,0.03439
ENSG00000111667,USP5,41,-1.4865,87,-0.2547,140,0.54130,143,0.79456,90,-0.1948
ENSG00000111669,TPI1,249,-2.1110,859,-0.1088,803,-0.2032,1319,0.83633,1075,0.30187
ENSG00000010626,LRRC23,30,0.00533,21,-0.6307,49,0.82825,25,-0.3742,37,0.39281
ENSG00000111674,ENO2,139,-2.3832,604,-0.0175,773,0.38435,966,1.07721,472,-0.4500
ENSG00000111676,ATN1,57,-0.6536,125,0.78092,62,-0.4739,60,-0.6409,114,0.58496
ENSG00000111678,C12orf57,192,-0.5409,326,0.40557,125,-1.1507,276,0.11190,315,0.34019
ENSG00000215021,PHB2,35,-1.4221,97,0.31330,62,-0.4439,107,0.58974,86,0.08902
ENSG00000126749,EMG1,18,-0.2893,27,0.39839,24,0.13720,21,-0.1048,20,-0.1062
ENSG00000139182,CLSTN3,11,-3.4610,55,-1.0473,169,0.83273,193,1.60828,70,-0.6404
ENSG00000139197,PEX5,24,-0.6147,40,0.27478,36,0.04286,41,0.34992,30,-0.2726
ENSG00000059804,SLC2A3,14,-2.5542,70,-0.0381,126,0.94915,112,1.04369,42,-0.9066
ENSG00000065970,FOXJ2,10,-1.2852,25,0.27270,34,0.74053,25,0.29780,19,-0.2532
ENSG00000089818,NECAP1,35,-2.2925,103,-0.6144,199,0.48801,233,1.06910,150,0.02504
ENSG00000166532,RIMKLB,22,-0.7607,39,0.20229,47,0.50518,28,-0.3886,46,0.52974
ENSG00000111752,PHC1,15,-0.7189,33,0.61453,15,-0.7255,19,-0.4182,34,0.67679
ENSG00000003056,M6PR,42,-0.3760,39,-0.5042,48,-0.1425,75,0.79139,45,-0.2741
ENSG00000175899,A2M,109,0.00020,263,1.88487,59,-0.9459,44,-1.6327,79,-0.5719
ENSG00000139112,GABARAPL1,54,-2.8806,283,-0.2866,367,0.15803,510,0.98919,378,0.23305
ENSG00000256537,SMIM10L1,98,0.17489,71,-0.3996,102,0.21745,95,0.12518,84,-0.1141
ENSG00000070018,LRP6,41,1.05905,31,0.48296,35,0.64144,8,-1.8483,17,-0.5657
ENSG00000111261,MANSC1,10,-1.0370,13,-0.5532,24,0.45303,25,0.64526,20,0.11026
ENSG00000165714,BORCS5,12,-0.7472,17,-0.0864,15,-0.2796,22,0.41468,21,0.27577
ENSG00000111269,CREBL2,34,-1.0295,52,-0.3213,64,0.04422,82,0.59761,71,0.24029
ENSG00000111276,CDKN1B,106,0.49504,80,-0.0221,46,-0.8880,91,0.22461,62,-0.4845
ENSG00000013583,HEBP1,30,0.09803,49,1.02435,9,-1.6556,19,-0.7371,31,0.11642
ENSG00000084444,FAM234B,11,-2.3175,60,0.41369,50,0.04182,67,0.73780,44,-0.1588
ENSG00000273079,GRIN2B,46,-1.7249,57,-1.4099,439,2.14565,124,-0.1467,156,0.29728
ENSG00000171681,ATF7IP,81,1.78637,20,-0.9050,57,0.81021,15,-1.5139,22,-0.7990
ENSG00000246705,H2AFJ,58,1.51962,41,0.74052,6,-2.2680,12,-1.4993,18,-0.6962
ENSG00000084463,WBP11,113,0.35340,50,-1.0357,130,0.55246,92,-0.0286,99,0.11677
ENSG00000151490,PTPRO,5,-2.4466,15,-0.8127,49,1.10199,28,0.25884,38,0.77769
ENSG00000151491,EPS8,24,0.58242,27,0.78416,22,0.30557,4,-2.4405,21,0.27910
ENSG00000023734,STRAP,58,-1.3239,113,-0.2229,89,-0.5708,206,1.12514,115,-0.1872
ENSG00000008394,MGST1,13,-2.4956,115,1.24711,69,0.18006,32,-1.2160,98,0.89645
ENSG00000048540,LMO3,27,-3.5813,340,0.45220,363,0.50135,296,0.21865,342,0.46096
ENSG00000052126,PLEKHA5,60,0.50398,15,-1.8034,119,1.65010,35,-0.5174,42,-0.1638
ENSG00000139154,AEBP2,28,0.00531,26,-0.1009,34,0.33692,24,-0.2579,31,0.20300
ENSG00000084453,SLCO1A2,583,3.73146,132,-0.2399,32,-2.3657,9,-4.4623,12,-3.8916
ENSG00000121350,PYROXD1,23,0.00275,28,0.41575,36,0.74861,16,-0.6791,20,-0.1765
ENSG00000111711,GOLT1B,15,-1.1384,19,-0.7485,22,-0.4658,45,0.93641,36,0.36404
ENSG00000134548,SPX,17,-0.3976,39,1.11888,10,-1.1118,11,-1.2478,32,0.68603
ENSG00000111716,LDHB,179,-1.7349,609,0.31429,341,-0.6448,642,0.48547,647,0.42768
ENSG00000111726,CMAS,46,-2.1179,125,-0.5262,210,0.34242,283,1.21592,149,-0.2343
ENSG00000111728,ST8SIA1,11,-1.5968,24,-0.3308,58,1.19509,39,0.71376,20,-0.5917
ENSG00000111731,C2CD5,16,-1.3597,42,0.24629,48,0.42304,50,0.66558,27,-0.5233
ENSG00000139163,ETNK1,36,-1.3249,70,-0.2419,101,0.36810,124,1.00729,59,-0.5420
ENSG00000134532,SOX5,15,-0.2960,6,-1.7350,44,1.59586,14,-0.4414,24,0.56259
ENSG00000060982,BCAT1,16,-1.3213,28,-0.4431,66,0.97372,46,0.48846,37,-0.0079
ENSG00000205707,ETFRF1,48,0.23365,51,0.35785,10,-2.1590,41,-0.0393,44,0.10244
ENSG00000133703,KRAS,16,-1.8221,32,-0.7871,84,0.83353,80,1.06836,43,-0.2997
ENSG00000246695,RASSF8-AS1,40,0.22406,35,-0.0520,54,0.68070,16,-1.4394,52,0.72270
ENSG00000123094,RASSF8,85,1.75138,17,-1.2388,48,0.40861,14,-1.7196,38,0.03154
ENSG00000123095,BHLHE41,153,1.26725,64,-0.4156,65,-0.3482,42,-1.2013,93,0.24949
ENSG00000123096,SSPN,30,0.34618,39,0.84208,30,0.28930,6,-2.3002,31,0.41331
ENSG00000123104,ITPR2,49,0.30989,41,-0.0346,82,1.15067,8,-2.7322,64,0.83733
ENSG00000064102,INTS13,88,2.87181,10,-1.5779,21,-0.3994,11,-1.5304,9,-1.7492
ENSG00000111790,FGFR1OP2,68,-0.4007,41,-1.2234,164,1.08447,96,0.23338,94,0.16010
ENSG00000064115,TM7SF3,40,-0.4406,48,-0.1266,90,0.91211,52,0.00420,48,-0.1432
ENSG00000152944,MED21,15,-0.8160,21,-0.2723,13,-0.9500,40,1.08230,22,-0.2467
ENSG00000211455,STK38L,24,-0.0579,15,-0.8469,35,0.61218,23,-0.1386,32,0.48288
ENSG00000110841,PPFIBP1,159,1.21634,17,-2.6029,164,1.07107,72,-0.3694,67,-0.4503
ENSG00000061794,MRPS35,46,-0.3345,25,-1.3103,85,0.67793,69,0.42303,64,0.23321
ENSG00000087448,KLHL42,65,-0.5013,71,-0.3504,140,0.77530,106,0.41475,71,-0.3648
ENSG00000123106,CCDC91,245,1.03619,66,-1.2935,178,0.34173,103,-0.6490,166,0.26044
ENSG00000064763,FAR2,5,-1.7612,2,-3.0051,15,-0.0532,27,1.41557,21,0.57211
ENSG00000087502,ERGIC2,102,0.65894,59,-0.3383,105,0.61056,67,-0.1480,46,-0.7689
ENSG00000133687,TMTC1,3,-3.6182,23,-0.6495,55,0.81158,63,1.56253,20,-0.8646
ENSG00000133704,IPO8,16,-0.6489,19,-0.3752,52,1.31601,25,0.11239,20,-0.3123
ENSG00000110888,CAPRIN2,36,-0.1826,24,-0.8142,64,0.80398,54,0.70761,24,-0.8633
ENSG00000170456,DENND5B,24,-1.4641,40,-0.6681,127,1.30815,71,0.41039,59,0.02073
ENSG00000151743,AMN1,15,-1.9259,60,0.36509,25,-1.0235,85,1.33898,30,-0.8381
ENSG00000174718,RESF1,66,2.00749,18,-0.5955,37,0.55253,12,-1.3903,10,-1.6017
ENSG00000151746,BICD1,44,-0.1721,41,-0.3335,89,0.98105,49,-0.0041,43,-0.2512
ENSG00000139132,FGD4,46,1.21567,7,-1.8885,27,0.14391,17,-0.6917,31,0.41796
ENSG00000087470,DNM1L,120,-0.7377,164,-0.2095,283,0.70266,223,0.41053,162,-0.2289
ENSG00000139117,CPNE8,9,-0.9066,4,-2.1269,15,-0.0625,23,0.90826,22,0.68185
ENSG00000139116,KIF21A,460,0.26659,192,-1.2233,912,1.42154,400,0.01095,280,-0.6056
ENSG00000151229,SLC2A13,6,-3.8372,30,-1.5922,107,0.50429,140,1.40760,94,0.32154
